Post_ID,Date_Posted,Reach,Likes,Comments,Shares,Duration_Seconds,Hashtags_Count,Caption_Length,Post_Hour,Total_Engagement,Engagement_Rate,Like_Ratio,Comment_Ratio,Share_Ratio,Year,Month,Day,DayOfWeek,Weekend,Quarter,WeekOfYear,Time_Category,Peak_Hours,Post_Hour_Category,Content_Type,Hashtag_Category,Caption_Category,Reach_Category,Engagement_Category,Comments_Per_Like,Shares_Per_Like,Virality_Score
455,2025-03-31,22647.0,1009.0,30.0,42.0,91.0,9,61.0,21,1081.0,0.04773259151322471,0.04455336247626617,0.0013246787653993907,0.0018545502715591469,2025,3,31,0,0,1,14,Evening,1,21:00,Long,Many,Long,High,High,0.02973240832507433,0.04162537165510406,0.11298315163528246
456,2025-04-01,28736.0,1489.0,24.0,43.0,104.0,4,12.0,8,1556.0,0.05414810690423163,0.051816536748329624,0.0008351893095768374,0.0014963808463251671,2025,4,1,1,0,2,14,Morning,1,,Long,Moderate,Short,Very_High,Very_High,0.016118200134318333,0.02887844190732035,0.07387508394895903
457,2025-04-02,17792.0,767.0,20.0,34.0,96.0,8,14.0,18,821.0,0.0461443345323741,0.04310926258992806,0.0011241007194244604,0.0019109712230215828,2025,4,2,2,0,2,14,Afternoon,1,18:00,Long,Many,Short,Low,Low,0.02607561929595828,0.04432855280312908,0.11473272490221642
458,2025-04-03,22101.0,1073.0,13.0,27.0,62.0,14,49.0,8,1113.0,0.050359712230215826,0.048549839373783994,0.0005882086783403466,0.0012216641780914892,2025,4,3,3,0,2,14,Morning,1,,Long,Excessive,Medium,High,High,0.012115563839701771,0.02516309412861137,0.06244175209692451
459,2025-04-04,16821.0,827.0,20.0,26.0,25.0,7,78.0,12,873.0,0.051899411449973246,0.04916473455799299,0.0011889899530348968,0.001545686938945366,2025,4,4,4,0,2,14,Morning,1,12:00,Short,Many,Long,Low,Low,0.02418379685610641,0.03143893591293833,0.08706166868198308
460,2025-04-05,23800.0,1230.0,17.0,28.0,33.0,12,55.0,18,1275.0,0.05357142857142857,0.05168067226890756,0.0007142857142857143,0.001176470588235294,2025,4,5,5,1,2,14,Afternoon,1,18:00,Medium,Excessive,Long,Very_High,Very_High,0.013821138211382113,0.022764227642276424,0.05934959349593496
461,2025-04-06,29205.0,1444.0,30.0,26.0,115.0,13,74.0,12,1500.0,0.05136106831022085,0.049443588426639276,0.001027221366204417,0.0008902585173771614,2025,4,6,6,1,2,14,Morning,1,12:00,Long,Excessive,Long,Very_High,Very_High,0.02077562326869806,0.018005540166204988,0.05678670360110803
462,2025-04-07,21867.0,1009.0,20.0,31.0,120.0,9,22.0,10,1060.0,0.04847487080989619,0.04614258928979741,0.0009146202039603055,0.0014176613161384734,2025,4,7,0,0,2,15,Morning,1,10:00,Long,Many,Medium,High,High,0.019821605550049554,0.030723488602576808,0.08126858275520317
463,2025-04-08,22686.0,1180.0,10.0,34.0,54.0,7,67.0,22,1224.0,0.05395398042845808,0.05201445825619325,0.00044080049369655297,0.00149872167856828,2025,4,8,1,0,2,15,Evening,1,22:00,Medium,Many,Long,High,Very_High,0.00847457627118644,0.0288135593220339,0.06610169491525424
464,2025-04-09,21279.0,1132.0,22.0,30.0,27.0,6,53.0,12,1184.0,0.055641712486489026,0.053197988627285114,0.0010338831712016542,0.0014098406880022557,2025,4,9,2,0,2,15,Morning,1,12:00,Short,Moderate,Long,High,High,0.019434628975265017,0.026501766784452298,0.07243816254416961
465,2025-04-10,18143.0,869.0,17.0,31.0,57.0,6,10.0,12,917.0,0.050542909110951884,0.047897260651490935,0.0009370004960590862,0.001708647963401863,2025,4,10,3,0,2,15,Morning,1,12:00,Medium,Moderate,Short,Low,Medium,0.019562715765247412,0.03567318757192175,0.09090909090909091
466,2025-04-11,24545.0,1199.0,24.0,44.0,87.0,4,32.0,12,1267.0,0.05161947443471175,0.0488490527602363,0.0009777958851089836,0.0017926257893664697,2025,4,11,4,0,2,15,Morning,1,12:00,Long,Moderate,Medium,Very_High,Very_High,0.020016680567139282,0.03669724770642202,0.09341117597998332
467,2025-04-12,18927.0,879.0,24.0,31.0,90.0,7,27.0,10,934.0,0.04934749299941882,0.04644159137739737,0.0012680297987002695,0.0016378718233211814,2025,4,12,5,1,2,15,Morning,1,10:00,Long,Many,Medium,Medium,Medium,0.027303754266211604,0.03526734926052332,0.09783845278725825
468,2025-04-13,23259.0,1220.0,28.0,24.0,49.0,7,29.0,22,1272.0,0.0546885076744486,0.052452813964486866,0.0012038350745947805,0.0010318586353669547,2025,4,13,6,1,2,15,Evening,1,22:00,Medium,Many,Medium,Very_High,Very_High,0.022950819672131147,0.019672131147540985,0.06229508196721312
469,2025-04-14,23624.0,1261.0,23.0,16.0,39.0,12,52.0,22,1300.0,0.055028784287165594,0.05337792075855063,0.0009735861835421606,0.0006772773450728074,2025,4,14,0,0,2,16,Evening,1,22:00,Medium,Excessive,Long,Very_High,Very_High,0.01823949246629659,0.012688342585249802,0.04361617763679619
470,2025-04-15,27215.0,1480.0,28.0,28.0,41.0,7,66.0,18,1536.0,0.05643946353114092,0.054381774756568066,0.0010288443872864229,0.0010288443872864229,2025,4,15,1,0,2,16,Afternoon,1,18:00,Medium,Many,Long,Very_High,Very_High,0.01891891891891892,0.01891891891891892,0.05675675675675676
471,2025-04-16,12980.0,600.0,15.0,30.0,41.0,4,64.0,15,645.0,0.04969183359013867,0.046224961479198766,0.0011556240369799693,0.0023112480739599386,2025,4,16,2,0,2,16,Afternoon,1,15:00,Medium,Moderate,Long,Low,Low,0.025,0.05,0.125
472,2025-04-17,21390.0,1107.0,14.0,27.0,39.0,9,28.0,20,1148.0,0.05366993922393642,0.05175315568022441,0.0006545114539504442,0.0012622720897615708,2025,4,17,3,0,2,16,Evening,1,20:00,Medium,Many,Medium,High,High,0.012646793134598013,0.024390243902439025,0.06142728093947606
473,2025-04-18,16062.0,758.0,28.0,16.0,42.0,9,22.0,18,802.0,0.049931515377910594,0.047192130494334454,0.0017432449259120906,0.0009961399576640518,2025,4,18,4,0,2,16,Afternoon,1,18:00,Medium,Many,Medium,Low,Low,0.036939313984168866,0.021108179419525065,0.079155672823219
474,2025-04-19,16462.0,853.0,16.0,21.0,45.0,6,54.0,20,890.0,0.0540639047503341,0.05181630421576965,0.0009719353662981412,0.0012756651682663102,2025,4,19,5,1,2,16,Evening,1,20:00,Medium,Moderate,Long,Low,Low,0.01875732708089097,0.0246189917936694,0.06799531066822978
475,2025-04-20,22130.0,1040.0,12.0,31.0,85.0,14,79.0,15,1083.0,0.04893809308630818,0.04699502937189336,0.0005422503389064618,0.0014008133755083598,2025,4,20,6,1,2,16,Afternoon,1,15:00,Long,Excessive,Long,High,High,0.011538461538461539,0.02980769230769231,0.07115384615384615
476,2025-04-21,19882.0,1021.0,16.0,25.0,69.0,7,21.0,21,1062.0,0.05341514938134997,0.051352982597324216,0.0008047480132783422,0.0012574187707474096,2025,4,21,0,0,2,17,Evening,1,21:00,Long,Many,Medium,Medium,High,0.015670910871694418,0.024485798237022526,0.06464250734573947
477,2025-04-22,20166.0,957.0,15.0,38.0,60.0,8,21.0,15,1010.0,0.05008430030744818,0.0474561142517108,0.0007438262421898245,0.0018843598135475552,2025,4,22,1,0,2,17,Afternoon,1,15:00,Medium,Many,Medium,Medium,Medium,0.01567398119122257,0.03970741901776385,0.09508881922675026
478,2025-04-23,19596.0,918.0,21.0,26.0,106.0,6,27.0,18,965.0,0.049244743825270464,0.046846295162278014,0.0010716472749540723,0.0013268013880383752,2025,4,23,2,0,2,17,Afternoon,1,18:00,Long,Moderate,Medium,Medium,Medium,0.02287581699346405,0.02832244008714597,0.07952069716775599
479,2025-04-24,25053.0,1405.0,16.0,22.0,43.0,7,26.0,20,1443.0,0.057597892467967905,0.05608110805093203,0.0006386460703308985,0.0008781383467049855,2025,4,24,3,0,2,17,Evening,1,20:00,Medium,Many,Medium,Very_High,Very_High,0.011387900355871887,0.015658362989323844,0.042704626334519574
480,2025-04-25,24708.0,1169.0,28.0,34.0,66.0,14,68.0,15,1231.0,0.04982192002590254,0.04731261129998381,0.0011332361988020075,0.0013760725271167234,2025,4,25,4,0,2,17,Afternoon,1,15:00,Long,Excessive,Long,Very_High,Very_High,0.023952095808383235,0.0290846877673225,0.08212147134302823
481,2025-04-26,23764.0,1225.0,13.0,28.0,47.0,13,43.0,22,1266.0,0.05327385961959266,0.05154856084834203,0.0005470459518599562,0.001178252819390675,2025,4,26,5,1,2,17,Evening,1,22:00,Medium,Excessive,Medium,Very_High,Very_High,0.010612244897959184,0.022857142857142857,0.0563265306122449
482,2025-04-27,21233.0,1082.0,18.0,37.0,51.0,3,32.0,18,1137.0,0.05354872133000518,0.05095841378985541,0.0008477370131399237,0.0017425705270098432,2025,4,27,6,1,2,17,Afternoon,1,18:00,Medium,Few,Medium,High,High,0.0166358595194085,0.034195933456561925,0.08502772643253234
483,2025-04-28,23501.0,1148.0,19.0,35.0,69.0,12,43.0,15,1202.0,0.05114675971235266,0.048848985149568105,0.0008084762350538275,0.001489298327730735,2025,4,28,0,0,2,18,Afternoon,1,15:00,Long,Excessive,Medium,Very_High,High,0.016550522648083623,0.03048780487804878,0.07752613240418119
484,2025-04-29,20833.0,955.0,30.0,39.0,40.0,10,30.0,10,1024.0,0.04915278644458311,0.04584073345173523,0.0014400230403686458,0.0018720299524792397,2025,4,29,1,0,2,18,Morning,1,10:00,Medium,Many,Medium,Medium,Medium,0.031413612565445025,0.040837696335078534,0.1130890052356021
485,2025-04-30,28921.0,1574.0,20.0,30.0,74.0,6,51.0,15,1624.0,0.05615296843124373,0.054424120881020714,0.0006915390200892085,0.0010373085301338127,2025,4,30,2,0,2,18,Afternoon,1,15:00,Long,Moderate,Long,Very_High,Very_High,0.012706480304955527,0.01905972045743329,0.05082592121982211
486,2025-05-01,29894.0,1612.5,17.0,42.0,20.0,3,75.0,20,1671.5,0.05591423028032381,0.053940590084966884,0.0005686759884926741,0.0014049642068642537,2025,5,1,3,0,2,18,Evening,1,20:00,Short,Few,Long,Very_High,Very_High,0.010542635658914728,0.026046511627906978,0.06263565891472868
487,2025-05-02,23388.0,1053.0,20.0,38.0,105.0,13,34.0,15,1111.0,0.04750299298785702,0.045023088763468444,0.0008551393877201984,0.001624764836668377,2025,5,2,4,0,2,18,Afternoon,1,15:00,Long,Excessive,Medium,Very_High,High,0.01899335232668566,0.03608736942070275,0.09116809116809117
488,2025-05-03,24220.0,1209.0,11.0,43.0,22.0,13,15.0,22,1263.0,0.05214698596201486,0.049917423616845584,0.0004541701073492981,0.0017753922378199835,2025,5,3,5,1,2,18,Evening,1,22:00,Short,Excessive,Short,Very_High,Very_High,0.009098428453267164,0.03556658395368073,0.08023159636062861
489,2025-05-04,27112.0,1458.0,21.0,16.0,105.0,6,56.0,21,1495.0,0.055141634700501624,0.05377692534670994,0.0007745647683682503,0.0005901445854234287,2025,5,4,6,1,2,18,Evening,1,21:00,Long,Moderate,Long,Very_High,Very_High,0.01440329218106996,0.010973936899862825,0.03635116598079561
490,2025-05-05,24701.0,1288.0,10.0,33.0,37.0,13,38.0,18,1331.0,0.053884458119104486,0.05214363790939638,0.00040484190923444394,0.001335978300473665,2025,5,5,0,0,2,19,Afternoon,1,18:00,Medium,Excessive,Medium,Very_High,Very_High,0.007763975155279503,0.02562111801242236,0.059006211180124224
491,2025-05-06,18930.0,888.0,27.0,34.0,34.0,9,68.0,20,949.0,0.050132065504490224,0.046909667194928686,0.0014263074484944533,0.0017960908610670893,2025,5,6,1,0,2,19,Evening,1,20:00,Medium,Many,Long,Medium,Medium,0.030405405405405407,0.038288288288288286,0.10698198198198199
492,2025-05-07,19008.0,808.0,26.0,39.0,83.0,10,33.0,10,873.0,0.045928030303030304,0.04250841750841751,0.001367845117845118,0.002051767676767677,2025,5,7,2,0,2,19,Morning,1,10:00,Long,Many,Medium,Medium,Low,0.03217821782178218,0.04826732673267327,0.12871287128712872
493,2025-05-08,23368.0,1125.0,26.0,35.0,100.0,7,64.0,20,1186.0,0.05075316672372475,0.04814275932899692,0.0011126326600479288,0.001497774734679904,2025,5,8,3,0,2,19,Evening,1,20:00,Long,Many,Long,Very_High,High,0.02311111111111111,0.03111111111111111,0.08533333333333333
494,2025-05-09,19323.0,936.0,10.0,22.0,63.0,15,64.0,18,968.0,0.05009574082699374,0.04843968327899394,0.0005175179837499354,0.0011385395642498576,2025,5,9,4,0,2,19,Afternoon,1,18:00,Long,Excessive,Long,Medium,Medium,0.010683760683760684,0.023504273504273504,0.057692307692307696
495,2025-05-10,24091.0,1157.0,11.0,32.0,95.0,13,65.0,20,1200.0,0.049811132788178156,0.04802623386326844,0.0004566020505582998,0.0013282968743514175,2025,5,10,5,1,2,19,Evening,1,20:00,Long,Excessive,Long,Very_High,High,0.00950734658599827,0.027657735522904063,0.06482281763180639
496,2025-05-11,19221.0,810.0,21.0,28.0,102.0,15,37.0,10,859.0,0.04469070287706155,0.04214140783518027,0.0010925550179491181,0.0014567400239321575,2025,5,11,6,1,2,19,Morning,1,10:00,Long,Excessive,Medium,Medium,Low,0.025925925925925925,0.0345679012345679,0.09506172839506173
497,2025-05-12,19910.0,990.0,17.0,38.0,36.0,7,40.0,8,1045.0,0.052486187845303865,0.049723756906077346,0.0008538422903063787,0.0019085886489201406,2025,5,12,0,0,2,20,Morning,1,,Medium,Many,Medium,Medium,Medium,0.01717171717171717,0.03838383838383838,0.09393939393939393
498,2025-05-13,20886.0,1143.0,19.0,32.0,21.0,3,46.0,21,1194.0,0.057167480609020396,0.054725653547831085,0.0009097002776979795,0.0015321267834913339,2025,5,13,1,0,2,20,Evening,1,21:00,Short,Few,Medium,High,High,0.016622922134733157,0.02799650043744532,0.0726159230096238
499,2025-05-14,23611.0,1101.0,26.0,34.0,89.0,12,71.0,10,1161.0,0.04917199610351108,0.046630807674389055,0.0011011816526195416,0.0014400067765024777,2025,5,14,2,0,2,20,Morning,1,10:00,Long,Excessive,Long,Very_High,High,0.023614895549500452,0.030881017257039057,0.08537693006357856
500,2025-05-15,17984.0,825.0,28.0,17.0,79.0,11,16.0,10,870.0,0.048376334519572954,0.0458741103202847,0.0015569395017793594,0.0009452846975088968,2025,5,15,3,0,2,20,Morning,1,10:00,Long,Excessive,Short,Low,Low,0.03393939393939394,0.020606060606060607,0.07515151515151515
